,approve_idx,approvedText,label_idx,labeledText,score,service
69,1526,"TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT WILL IBM BE LIABLE TO ANY PARTY FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY OR CONSEQUENTIAL DAMAGES OF ANY TYPE WHATSOEVER RELATED TO OR ARISING FROM THIS WEB SITE OR ANY USE OF THIS WEB SITE, OR OF ANY SITE OR RESOURCE LINKED TO, REFERENCED, OR ACCESSED THROUGH THIS WEB SITE, OR FOR THE USE OR DOWNLOADING OF, OR ACCESS TO, ANY MATERIALS, INFORMATION, PRODUCTS, OR SERVICES, INCLUDING, WITHOUT LIMITATION, ANY LOST PROFITS, BUSINESS INTERRUPTION, LOST SAVINGS OR LOSS OF PROGRAMS OR OTHER DATA, EVEN IF IBM IS EXPRESSLY ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",1165,"TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT WILL IBM BE LIABLE TO ANY PARTY FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY OR CONSEQUENTIAL DAMAGES OF ANY TYPE WHATSOEVER RELATED TO OR ARISING FROM THIS WEB SITE OR ANY USE OF THIS WEB SITE, OR OF ANY SITE OR RESOURCE LINKED TO, REFERENCED, OR ACCESSED THROUGH THIS WEB SITE, OR FOR THE USE OR DOWNLOADING OF, OR ACCESS TO, ANY MATERIALS, INFORMATION, PRODUCTS, OR SERVICES, INCLUDING, WITHOUT LIMITATION, ANY LOST PROFITS, BUSINESS INTERRUPTION, LOST SAVINGS OR LOSS OF PROGRAMS OR OTHER DATA, EVEN IF IBM IS EXPRESSLY ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",1.0,cloudant
70,1568,"You may only use All Access and its Content in the United States and for your own personal, non-commercial purposes",1178,"You may only use All Access and its Content in the United States and for your own personal, non-commercial purposes. ",0.9913793103448276,cnet
71,1568,"You may only use All Access and its Content in the United States and for your own personal, non-commercial purposes",1179,"You may only use All Access and its Content in the United States and for your own personal, non-commercial purposes. ",0.9913793103448276,cnet
72,1569,"Effective Date November 15, 2017",1173,"Effective Date November 15, 2017",1.0,cnet
73,1570,"By providing Payment Method information for your All Access subscription, you are agreeing to pay a monthly or annual subscription fee, as applicable, and any applicable taxes and service fees (“Fees”) in connection with your use of All Access.
The Fees will be charged to your Payment Method automatically at the beginning of your subscription (or, as described in Section 8.9, at the end of your Trial Period, where applicable), and at the beginning of each subscription period renewal thereafter on the calendar day corresponding to the commencement of your subscription unless you cancel your subscription or your account or All Access is suspended or terminated pursuant to these Terms.
",1177,"By providing Payment Method information for your All Access subscription, you are agreeing to pay a monthly or annual subscription fee, as applicable, and any applicable taxes and service fees (“Fees”) in connection with your use of All Access.The Fees will be charged to your Payment Method automatically at the beginning of your subscription (or, as described in Section 8.9, at the end of your Trial Period, where applicable), and at the beginning of each subscription period renewal thereafter on the calendar day corresponding to the commencement of your subscription unless you cancel your subscription or your account or All Access is suspended or terminated pursuant to these Terms.",0.9985528219971056,cnet
74,1572,"Please note that if you delete a User Submission from the Services:</p>
<ul>
<li>The User Submission may still exist in our backup copies, which are not publicly available.</li>",1171,"Please note that if you delete a User Submission from the Services:The User Submission may still exist in our backup copies, which are not publicly available.",0.9753086419753086,cnet
75,1574,In no case are persons under the age of thirteen permitted to use the Services,1174,In no case are persons under the age of thirteen permitted to use the Services,1.0,cnet
76,1579,and to terminate Your Account for any reason.,1191,and to terminate Your Account for any reason.,1.0,cnn
77,1590,"contains or advocates pornography or sexually explicit content, pedophilia, incest, bestiality, or that is otherwise obscene or lewd.</li>",1186,"contains or advocates pornography or sexually explicit content, pedophilia, incest, bestiality, or that is otherwise obscene or lewd.",0.9850746268656716,cnn
78,1591,"You agree not to upload, post or otherwise transmit any User Content that:</li>
<li>violates or infringes in any way upon the rights of others, including any statements which may defame, harass, stalk or threaten others.",1184,"You agree not to upload, post or otherwise transmit any User Content that:violates or infringes in any way upon the rights of others, including any statements which may defame, harass, stalk or threaten others.",0.9859154929577465,cnn
